1.68882e+09,-14.9621,-8.99328,0.101358,0.259509,0.0466285,0.00967138,0.993408,-0.00460496,0.0555873,0.100143,1.08486,0.200913,0.0440224,1.68882e+09,-14.9845,-6.981,0.112309,0.119426,0.145672,0.0932681,0.964917,-0.0251416,0.03531,0.258952,0.565845,0.685793,0.426831,1.68882e+09,-14.9822,-4.99169,0.103643,0.149775,0.0705499,0.0309301,0.974898,-0.00973156,0.0424231,0.218355,0.78486,0.375104,0.164573
1.68882e+09,-14.9509,-8.99125,0.101781,0.303901,0.0548924,0.0114961,0.993176,-0.00486341,0.0580341,0.101043,1.13315,0.212053,0.0471771,1.68882e+09,-14.9792,-6.97461,0.116385,0.142705,0.173854,0.110716,0.947455,-0.0241252,0.0387113,0.316619,0.597487,0.722493,0.444932,1.68882e+09,-14.9737,-4.98768,0.105401,0.190647,0.0901525,0.0395328,0.971917,-0.0100627,0.045943,0.230576,0.848653,0.408433,0.179291
1.68882e+09,-14.9147,-8.98466,0.103179,0.421786,0.0772785,0.0165729,0.992661,-0.00539681,0.0622182,0.103553,1.21568,0.234388,0.0541332,1.68882e+09,-14.9713,-6.965,0.122485,0.17342,0.210939,0.13339,0.917408,-0.021768,0.0426728,0.395054,0.629804,0.75926,0.460837,1.68882e+09,-14.9631,-4.98265,0.107608,0.234445,0.11131,0.0488232,0.971563,-0.0107699,0.0487142,0.231466,0.900468,0.436602,0.191785
1.68882e+09,-14.892,-8.9805,0.104077,0.483202,0.0892211,0.0193566,0.99244,-0.0056111,0.0633547,0.104961,1.23795,0.242842,0.0571137,1.68882e+09,-14.9598,-6.95096,0.131322,0.212111,0.25749,0.161375,0.905908,-0.0213392,0.0451185,0.420524,0.65854,0.790769,0.470667,1.68882e+09,-14.9474,-4.97516,0.110891,0.289962,0.138356,0.0607097,0.971156,-0.0114687,0.0512482,0.232588,0.947651,0.463894,0.203977
1.68882e+09,-14.8663,-8.97573,0.105117,0.545383,0.101534,0.0222784,0.992242,-0.00579584,0.0639081,0.106478,1.24857,0.249647,0.0597592,1.68882e+09,-14.9508,-6.94003,0.138154,0.238735,0.289415,0.180241,0.906042,-0.0216872,0.0459708,0.420123,0.671977,0.804612,0.471982,1.68882e+09,-14.9351,-4.96926,0.113482,0.328321,0.157198,0.0689975,0.970899,-0.0118497,0.052489,0.233368,0.970556,0.47835,0.210502
1.68882e+09,-14.8435,-8.97147,0.106056,0.595364,0.111611,0.0247072,0.992098,-0.00592543,0.0639584,0.107776,1.24921,0.253998,0.0616374,1.68882e+09,-14.9407,-6.92779,0.145747,0.265833,0.321813,0.199096,0.906196,-0.0218968,0.0465428,0.419718,0.681104,0.81307,0.469378,1.68882e+09,-14.9211,-4.96258,0.116414,0.367518,0.176585,0.0775331,0.970651,-0.0121673,0.0533951,0.234174,0.987046,0.489988,0.215825
1.68882e+09,-14.8122,-8.96557,0.10737,0.657662,0.124422,0.027842,0.991933,-0.00606818,0.0635636,0.109511,1.24084,0.25817,0.063686,1.68882e+09,-14.9107,-6.89154,0.167969,0.334395,0.403321,0.245094,0.906655,-0.0218637,0.046845,0.418693,0.686509,0.812578,0.447289,1.68882e+09,-14.8794,-4.94243,0.125266,0.467314,0.22661,0.0995988,0.970081,-0.0127045,0.0543077,0.23629,1.00226,0.50751,0.224215
1.68882e+09,-14.7778,-8.95903,0.108842,0.719285,0.137405,0.03107,0.991779,-0.00619363,0.0626967,0.111377,1.22298,0.261053,0.0654016,1.68882e+09,-14.8931,-6.87037,0.180774,0.368592,0.443702,0.267011,0.906922,-0.021576,0.0464471,0.418174,0.680744,0.801862,0.428772,1.68882e+09,-14.8548,-4.93047,0.130524,0.517299,0.252059,0.110853,0.96982,-0.0128473,0.0541057,0.237396,0.997194,0.510555,0.225997
1.68882e+09,-14.7324,-8.95031,0.110825,0.79174,0.153135,0.0350452,0.991604,-0.00632764,0.0610867,0.1138,1.19013,0.26299,0.0670219,1.68882e+09,-14.8778,-6.85198,0.191795,0.395672,0.475534,0.283815,0.907151,-0.021228,0.0458899,0.417757,0.672468,0.788789,0.410786,1.68882e+09,-14.8333,-4.91998,0.135139,0.557014,0.272488,0.119904,0.969622,-0.012907,0.0536586,0.238302,0.987654,0.510481,0.226371
1.68882e+09,-14.6998,-8.94398,0.112281,0.8388,0.163666,0.0377433,0.991487,-0.00641056,0.0596986,0.115533,1.16192,0.26346,0.067836,1.68882e+09,-14.8572,-6.82723,0.206488,0.42895,0.514459,0.303718,0.907453,-0.0206567,0.0449172,0.417234,0.657924,0.767321,0.384736,1.68882e+09,-14.8042,-4.90572,0.141418,0.605975,0.297953,0.13121,0.969386,-0.0129181,0.0527705,0.239455,0.969419,0.507461,0.22562
1.68882e+09,-14.6653,-8.93722,0.113845,0.884631,0.174203,0.0404691,0.991368,-0.00649105,0.0580816,0.117365,1.12913,0.263347,0.0684372,1.68882e+09,-14.8303,-6.795,0.225381,0.467759,0.559553,0.325747,0.907835,-0.0197888,0.0433791,0.416607,0.634896,0.734809,0.34885,1.68882e+09,-14.7661,-4.88693,0.149694,0.66327,0.328191,0.144679,0.969119,-0.0128458,0.051265,0.240862,0.939155,0.499876,0.223084
1.68882e+09,-14.6197,-8.92818,0.115954,0.939947,0.187353,0.043904,0.991209,-0.00659191,0.0557675,0.119799,1.08229,0.262487,0.0688895,1.68882e+09,-14.8111,-6.77203,0.238685,0.492799,0.588453,0.339182,0.908099,-0.0191098,0.0421492,0.416191,0.616515,0.7095,0.322482,1.68882e+09,-14.7389,-4.87341,0.155656,0.700333,0.348036,0.153548,0.96895,-0.0127502,0.0500212,0.241808,0.914433,0.492625,0.220496
1.68882e+09,-14.5714,-8.91848,0.118236,0.992777,0.200444,0.0473534,0.991033,-0.00669738,0.0531633,0.122399,1.02966,0.260944,0.0690091,1.68882e+09,-14.7857,-6.74174,0.256033,0.522988,0.623063,0.354433,0.908434,-0.0181604,0.0404055,0.415674,0.590541,0.674314,0.287201,1.68882e+09,-14.7027,-4.8554,0.163607,0.745187,0.372393,0.164473,0.968746,-0.0125819,0.0482236,0.242996,0.878976,0.48131,0.216352
1.68882e+09,-14.5215,-8.90841,0.120634,1.04181,0.210104,0.050538,0.991864,-0.00179974,0.0496571,0.117205,0.972101,0.150748,0.061939,1.68882e+09,-14.7571,-6.70777,0.275212,0.553687,0.657939,0.368368,0.909753,-0.0175919,0.0394391,0.412898,0.575946,0.64986,0.225774,1.68882e+09,-14.6597,-4.83384,0.173135,0.793082,0.398885,0.176419,0.968408,-0.0124241,0.0458941,0.244796,0.832957,0.46808,0.213701
1.68882e+09,-14.4791,-8.8999,0.122704,1.07972,0.2148,0.0529184,0.993259,0.000612653,0.0468524,0.10602,0.922766,0.0863092,0.0571282,1.68882e+09,-14.7345,-6.68093,0.290108,0.576787,0.683838,0.376105,0.913142,-0.0177361,0.0395678,0.405328,0.578829,0.644655,0.162175,1.68882e+09,-14.6273,-4.8175,0.180371,0.825583,0.417664,0.185302,0.967331,-0.0127928,0.0439145,0.249358,0.791436,0.469854,0.22962
1.68882e+09,-14.4352,-8.89125,0.124866,1.11561,0.217184,0.0551127,0.99428,0.00253058,0.0440607,0.0972595,0.871505,0.0349991,0.0526262,1.68882e+09,-14.711,-6.65306,0.305267,0.599963,0.709466,0.381422,0.913766,-0.0174952,0.0396365,0.403924,0.579652,0.636222,0.104657,1.68882e+09,-14.5937,-4.80043,0.187966,0.856416,0.436434,0.194742,0.967247,-0.0131944,0.0419349,0.250002,0.751297,0.468691,0.242093
1.68882e+09,-14.3783,-8.88037,0.127685,1.15754,0.217685,0.0576121,0.993947,0.00476177,0.040504,0.102009,0.805136,-0.0118793,0.0474167,1.68882e+09,-14.6802,-6.61679,0.324449,0.628926,0.740938,0.385025,0.914583,-0.017039,0.0394788,0.402105,0.57793,0.621451,0.0408746,1.68882e+09,-14.55,-4.77803,0.19801,0.892759,0.459749,0.207142,0.967178,-0.0135025,0.0395222,0.250644,0.702969,0.463363,0.253143
1.68882e+09,-14.3075,-8.86736,0.131223,1.20338,0.215862,0.0602836,0.993494,0.00621469,0.0361898,0.107805,0.722845,-0.0448578,0.0417523,1.68882e+09,-14.6481,-6.57899,0.34372,0.657709,0.77154,0.385654,0.915439,-0.0164223,0.0390652,0.40022,0.573332,0.602382,-0.014328,1.68882e+09,-14.5045,-4.75446,0.208687,0.926743,0.482701,0.219976,0.967155,-0.0136092,0.0371762,0.251086,0.656689,0.454031,0.259466
1.68882e+09,-14.2588,-8.85876,0.133667,1.23118,0.213853,0.0618841,0.993095,0.00652261,0.0333064,0.112301,0.666782,-0.0539839,0.0383137,1.68882e+09,-14.6076,-6.53161,0.366805,0.691866,0.80688,0.383065,0.91651,-0.0154876,0.0382543,0.397877,0.564276,0.574367,-0.0701107,1.68882e+09,-14.4477,-4.72469,0.222357,0.964551,0.509492,0.235633,0.967194,-0.0134922,0.0344467,0.25133,0.603836,0.438001,0.261306
1.68882e+09,-14.1964,-8.84814,0.136807,1.26275,0.211138,0.0636996,0.992471,0.00622825,0.0297226,0.118652,0.595838,-0.0523116,0.0343772,1.68882e+09,-14.5795,-6.4989,0.382056,0.714271,0.829422,0.379622,0.917245,-0.0147586,0.0375385,0.396275,0.556254,0.552932,-0.101344,1.68882e+09,-14.4087,-4.70396,0.231991,0.988027,0.526751,0.246053,0.967264,-0.0132769,0.0326789,0.251309,0.570225,0.42465,0.25933
1.68882e+09,-14.1196,-8.83556,0.140688,1.29593,0.208486,0.065633,0.991524,0.00497221,0.0254953,0.127301,0.51013,-0.0331625,0.0301564,1.68882e+09,-14.5505,-6.46528,0.397152,0.736336,0.851077,0.375018,0.917995,-0.013953,0.0366933,0.394644,0.546747,0.529512,-0.128175,1.68882e+09,-14.3687,-4.68256,0.242037,1.01018,0.543434,0.256345,0.96737,-0.0129599,0.0309524,0.251137,0.537902,0.409363,0.255002
1.68882e+09,-14.0674,-8.82724,0.143337,1.31519,0.207575,0.0667879,0.990761,0.00364564,0.0227493,0.133647,0.453069,-0.0112464,0.0276308,1.68882e+09,-14.513,-6.42208,0.41573,0.763335,0.876769,0.36789,0.918946,-0.0128505,0.0354712,0.392574,0.532932,0.497779,-0.155922,1.68882e+09,-14.3175,-4.65489,0.255169,1.0361,0.563372,0.268896,0.967554,-0.0124311,0.028852,0.250702,0.499283,0.387779,0.246558
1.68882e+09,-14.0144,-8.81893,0.146031,1.33218,0.207672,0.0678466,0.989886,0.00197103,0.02008,0.140421,0.396357,0.0170815,0.0253223,1.68882e+09,-14.4662,-6.36861,0.437505,0.794748,0.905415,0.357729,0.920099,-0.0114085,0.0337887,0.390059,0.513765,0.456629,-0.181445,1.68882e+09,-14.2651,-4.62624,0.268919,1.06014,0.582172,0.28095,0.967798,-0.0117668,0.0268165,0.250018,0.462628,0.363743,0.235067
1.68882e+09,-13.9474,-8.80851,0.149453,1.35024,0.209572,0.0690463,0.988631,-0.000549546,0.0168815,0.149412,0.326447,0.0602595,0.0227287,1.68882e+09,-14.434,-6.33203,0.451665,0.815018,0.923104,0.350206,0.920869,-0.0103878,0.0325531,0.388372,0.49957,0.427661,-0.194184,1.68882e+09,-14.2007,-4.59068,0.286188,1.08664,0.60306,0.294552,0.968169,-0.0108096,0.0244628,0.248866,0.421228,0.332133,0.217755
1.68882e+09,-13.8247,-8.78929,0.155753,1.3741,0.219122,0.0709086,0.985908,-0.00604771,0.0115982,0.166777,0.204815,0.155127,0.0188093,1.68882e+09,-14.401,-6.29475,0.465524,0.834713,0.939625,0.34223,0.921635,-0.00932896,0.0312379,0.386686,0.484342,0.397688,-0.203832,1.68882e+09,-14.1569,-4.56628,0.298146,1.10297,0.615905,0.303003,0.968463,-0.0100844,0.0229483,0.247895,0.395162,0.309627,0.204352
1.68882e+09,-13.7972,-8.78487,0.157175,1.37793,0.222457,0.0712771,0.985224,-0.00739864,0.0105203,0.170787,0.178773,0.178474,0.0180595,1.68882e+09,-14.3587,-6.24731,0.482371,0.858419,0.958544,0.331822,0.922581,-0.00796719,0.0295018,0.384592,0.46404,0.359197,-0.21195,1.68882e+09,-14.1124,-4.5414,0.310429,1.11828,0.627826,0.310889,0.968793,-0.00929794,0.0214802,0.246762,0.370332,0.286184,0.189677
1.68882e+09,-13.6865,-8.7664,0.162933,1.3882,0.240633,0.0726139,0.982227,-0.0131008,0.00660356,0.187122,0.0792398,0.276987,0.0154583,1.68882e+09,-14.3064,-6.18918,0.501894,0.885487,0.978682,0.31894,0.92369,-0.00629694,0.0273078,0.382115,0.438029,0.311971,-0.216648,1.68882e+09,-14.0561,-4.50967,0.326202,1.13606,0.64138,0.319882,0.969257,-0.0082391,0.0197123,0.24512,0.341015,0.255814,0.169818
1.68882e+09,-13.617,-8.754,0.166582,1.3907,0.256072,0.0733527,0.980171,-0.0167913,0.00449888,0.197388,0.0215111,0.340686,0.0141293,1.68882e+09,-14.2706,-6.14979,0.514478,0.902646,0.990525,0.310258,0.924407,-0.00517546,0.0257948,0.380499,0.419844,0.280191,-0.217156,1.68882e+09,-13.9873,-4.47075,0.345683,1.15552,0.655605,0.329311,0.969886,-0.00687527,0.0176938,0.24282,0.308325,0.218227,0.144224
1.68882e+09,-13.5475,-8.74074,0.170267,1.39042,0.274698,0.0740302,0.978011,-0.0204723,0.00267063,0.207528,-0.0321489,0.404177,0.0130034,1.68882e+09,-14.1877,-6.0596,0.541526,0.938523,1.01253,0.290879,0.925935,-0.00267956,0.0223036,0.377014,0.377016,0.20903,-0.212232,1.68882e+09,-13.9409,-4.44436,0.358966,1.16744,0.663825,0.334724,0.970346,-0.00592075,0.0164134,0.241091,0.288025,0.192735,0.126372
1.68882e+09,-13.478,-8.72647,0.173984,1.38757,0.296461,0.074656,0.975786,-0.0240526,0.00112273,0.217398,-0.0812091,0.465911,0.0120597,1.68882e+09,-14.1403,-6.00874,0.555806,0.956759,1.02201,0.280398,0.926721,-0.00133835,0.0203449,0.375197,0.352401,0.170395,-0.206782,1.68882e+09,-13.8821,-4.41093,0.375855,1.18125,0.672662,0.340474,0.970965,-0.00468928,0.0148893,0.238713,0.264307,0.160661,0.103478
1.68882e+09,-13.4226,-8.71423,0.17698,1.3836,0.316046,0.0751253,0.97399,-0.0267823,8.53217e-05,0.225003,-0.116786,0.512988,0.011422,1.68882e+09,-14.0921,-5.95744,0.569571,0.973757,1.02959,0.270222,0.927454,-5.08409e-05,0.0183959,0.373484,0.327432,0.132909,-0.20008,1.68882e+09,-13.8108,-4.37031,0.39645,1.19631,0.681149,0.345848,0.971767,-0.0031764,0.0131797,0.235553,0.238276,0.12233,0.0756414
1.68882e+09,-13.3535,-8.69776,0.180751,1.37674,0.343089,0.0756792,0.971766,-0.0299508,-0.000966203,0.234035,-0.156241,0.56767,0.0107536,1.68882e+09,-14.0528,-5.91615,0.580221,0.986453,1.03432,0.262336,0.927998,0.000928946,0.016856,0.372202,0.307333,0.104028,-0.194182,1.68882e+09,-13.7628,-4.34297,0.41034,1.20552,0.685537,0.348503,0.972335,-0.00215839,0.0121149,0.233264,0.22237,0.0971151,0.0571336
1.68882e+09,-13.2713,-8.67612,0.18531,1.36615,0.378921,0.0763044,0.969202,-0.033273,-0.0018816,0.244001,-0.195504,0.625098,0.0101134,1.68882e+09,-14.0032,-5.86433,0.593098,1.00119,1.03866,0.252817,0.928621,0.00207677,0.01497,0.370721,0.282213,0.0696555,-0.186598,1.68882e+09,-13.6656,-4.28787,0.438365,1.22215,0.691335,0.351619,0.973544,-0.000137309,0.0101753,0.228274,0.194002,0.0482597,0.0210539
1.68882e+09,-13.2255,-8.66304,0.187878,1.35959,0.399801,0.0764955,0.968221,-0.0327207,-0.00172753,0.24794,-0.192216,0.613897,0.000472912,1.68882e+09,-13.9528,-5.81232,0.605508,1.01468,1.04133,0.243672,0.929176,0.00312377,0.0131426,0.36939,0.257269,0.0375773,-0.179284,1.68882e+09,-13.6043,-4.25323,0.455974,1.23146,0.693018,0.352132,0.974342,0.00109209,0.00909716,0.224888,0.178566,0.0192451,-0.000365208
1.68882e+09,-13.1712,-8.64656,0.190935,1.35204,0.424019,0.0762981,0.9688,-0.031862,-0.00167177,0.245783,-0.185425,0.597573,-0.00987609,1.68882e+09,-13.8996,-5.75807,0.617971,1.02652,1.04107,0.235098,0.932813,0.0058761,0.00878958,0.360206,0.199111,-0.0446885,-0.151233,1.68882e+09,-13.555,-4.2256,0.470005,1.23847,0.693207,0.351666,0.975415,0.0029123,0.00883233,0.220178,0.180897,-0.0175108,-0.0302351
1.68882e+09,-13.1039,-8.62462,0.194733,1.34297,0.453478,0.0755594,0.968787,-0.0309979,-0.00148607,0.245946,-0.177643,0.581425,-0.0189826,1.68882e+09,-13.8584,-5.71648,0.627257,1.03369,1.0382,0.229398,0.934106,0.00767658,0.0059438,0.356863,0.160316,-0.0976326,-0.134492,1.68882e+09,-13.4804,-4.18407,0.491018,1.25008,0.689885,0.347927,0.979075,0.00674327,0.0093779,0.203171,0.204914,-0.0912127,-0.0926109
1.68882e+09,-13.0236,-8.59637,0.199228,1.33257,0.487911,0.0742218,0.965485,-0.0302264,-0.000851272,0.258697,-0.169253,0.56728,-0.0246995,1.68882e+09,-13.8065,-5.66472,0.638565,1.04063,1.0319,0.223086,0.934882,0.00952114,0.00292952,0.354819,0.118462,-0.152249,-0.11894,1.68882e+09,-13.4302,-4.15657,0.504845,1.25854,0.685369,0.343493,0.981468,0.00894067,0.00970979,0.191172,0.217474,-0.133877,-0.128434
1.68882e+09,-12.9704,-8.5764,0.202177,1.3259,0.510463,0.0732082,0.963231,-0.0298285,-0.000434948,0.267013,-0.164181,0.560398,-0.0256019,1.68882e+09,-13.7439,-5.60311,0.651745,1.04646,1.02119,0.216329,0.935716,0.0111548,6.07514e-05,0.352578,0.077361,-0.20197,-0.107518,1.68882e+09,-13.3797,-4.12927,0.518478,1.26745,0.67924,0.33771,0.982221,0.0109505,0.00991919,0.187145,0.227455,-0.17166,-0.159911
1.68882e+09,-12.9175,-8.55554,0.205085,1.31943,0.532763,0.0722022,0.961829,-0.0295017,-0.000121696,0.272057,-0.159488,0.555098,-0.0243621,1.68882e+09,-13.702,-5.56242,0.660315,1.04909,1.0126,0.21211,0.936214,0.0119182,-0.0014365,0.351226,0.0551113,-0.226227,-0.103903,1.68882e+09,-13.316,-4.09553,0.535154,1.27906,0.669609,0.328849,0.983116,0.0131012,0.010085,0.182235,0.236496,-0.212271,-0.193372
1.68882e+09,-12.8518,-8.52821,0.208666,1.31159,0.560389,0.0710798,0.960198,-0.0291676,0.000247528,0.277794,-0.154099,0.550089,-0.0200408,1.68882e+09,-13.6495,-5.51209,0.67079,1.05126,1.00072,0.206945,0.93677,0.012534,-0.00288111,0.349709,0.0326752,-0.247326,-0.103444,1.68882e+09,-13.2517,-4.06232,0.551346,1.29104,0.658124,0.318471,0.983954,0.0148662,0.0101457,0.177514,0.241976,-0.245902,-0.22063
1.68882e+09,-12.7733,-8.4936,0.212899,1.30252,0.593248,0.0701239,0.958466,-0.0288275,0.00064672,0.283744,-0.148249,0.545433,-0.0112015,1.68882e+09,-13.5863,-5.4525,0.683019,1.0526,0.985428,0.200622,0.937343,0.0128181,-0.00404596,0.348148,0.0129942,-0.26029,-0.108203,1.68882e+09,-13.1739,-4.02332,0.570027,1.30564,0.642386,0.304453,0.984878,0.0165005,0.0100833,0.172169,0.244233,-0.277571,-0.245629
1.68882e+09,-12.7213,-8.46943,0.215698,1.29666,0.615009,0.0698281,0.957478,-0.0286084,0.000878917,0.287084,-0.144668,0.542531,-0.0033404,1.68882e+09,-13.5442,-5.4133,0.690954,1.05292,0.974965,0.196182,0.937669,0.0127561,-0.00451016,0.347267,0.0038902,-0.26214,-0.114202,1.68882e+09,-13.1215,-3.99785,0.582005,1.3154,0.630946,0.294371,0.985443,0.017315,0.00996256,0.168827,0.243341,-0.293767,-0.257934
1.68882e+09,-12.6567,-8.43801,0.21919,1.28954,0.642037,0.0699467,0.956463,-0.0283103,0.00112186,0.290474,-0.140493,0.538437,0.00841969,1.68882e+09,-13.4916,-5.36487,0.700618,1.05292,0.961939,0.190227,0.938014,0.0124236,-0.00477468,0.346342,-0.00340502,-0.2576,-0.124445,1.68882e+09,-13.0687,-3.97286,0.59357,1.32508,0.618935,0.283863,0.985967,0.0179212,0.00978149,0.165685,0.240691,-0.306248,-0.266949
1.68882e+09,-12.5796,-8.39852,0.223411,1.28125,0.674154,0.0709359,0.955623,-0.0278693,0.00133017,0.293269,-0.135837,0.531821,0.0249575,1.68882e+09,-13.4284,-5.30761,0.711798,1.05259,0.946869,0.182307,0.938341,0.0116914,-0.00467888,0.345481,-0.00678745,-0.243256,-0.140111,1.68882e+09,-13.0155,-3.94835,0.60471,1.33463,0.606493,0.273057,0.98645,0.0183306,0.00954306,0.162757,0.236422,-0.315218,-0.272856
1.68882e+09,-12.5284,-8.37113,0.226272,1.27587,0.695313,0.0721764,0.955321,-0.0274958,0.00141026,0.294284,-0.132892,0.525757,0.0372088,1.68882e+09,-13.3863,-5.26993,0.718976,1.05232,0.937412,0.176464,0.93851,0.0110263,-0.00439434,0.345047,-0.00616722,-0.228999,-0.152214,1.68882e+09,-12.9484,-3.91842,0.618021,1.34628,0.590546,0.259312,0.986994,0.0185831,0.0091699,0.159417,0.229019,-0.321794,-0.276143
1.68882e+09,-12.4648,-8.33571,0.229933,1.26932,0.721359,0.0744424,0.955271,-0.0269072,0.00143521,0.294502,-0.129334,0.515627,0.0536173,1.68882e+09,-13.3442,-5.23261,0.72591,1.05212,0.928591,0.170115,0.938643,0.0102386,-0.00395525,0.344716,-0.00352979,-0.21151,-0.165351,1.68882e+09,-12.8673,-3.88357,0.633082,1.35969,0.571158,0.242763,0.987561,0.0185363,0.00862284,0.155899,0.217465,-0.323401,-0.274546
1.68882e+09,-12.3889,-8.29151,0.234509,1.26169,0.751819,0.078281,0.955735,-0.0259741,0.00134326,0.293077,-0.125153,0.498706,0.0745101,1.68882e+09,-13.3021,-5.19563,0.732577,1.05206,0.920529,0.163227,0.938742,0.00934507,-0.0033805,0.344478,0.000880548,-0.191242,-0.179267,1.68882e+09,-12.8127,-3.86097,0.642578,1.36821,0.558256,0.231852,0.987889,0.0183117,0.00820511,0.15386,0.208355,-0.320977,-0.270403
1.68882e+09,-12.3385,-8.26104,0.237704,1.25673,0.771482,0.0815487,0.956388,-0.0251852,0.00120231,0.291009,-0.122368,0.483921,0.0889183,1.68882e+09,-13.2495,-5.14983,0.740507,1.05229,0.911668,0.153812,0.938824,0.0081041,-0.00249956,0.344293,0.00851945,-0.162671,-0.197389,1.68882e+09,-12.744,-3.83345,0.653837,1.37832,0.542354,0.218524,0.988242,0.0178347,0.00763288,0.151662,0.195636,-0.314366,-0.262082
1.68882e+09,-12.2883,-8.2298,0.241041,1.2519,0.790491,0.0853974,0.957332,-0.0242405,0.000994682,0.28797,-0.119544,0.465869,0.103526,1.68882e+09,-13.1864,-5.0954,0.749367,1.05314,0.903027,0.141305,0.938871,0.00647719,-0.00125317,0.344205,0.0201765,-0.124798,-0.219548,1.68882e+09,-12.661,-3.80148,0.66648,1.38955,0.523855,0.203207,0.988586,0.0170061,0.0068876,0.149538,0.178783,-0.301705,-0.247961
1.68882e+09,-12.1761,-8.15684,0.24919,1.24143,0.830114,0.0961934,0.960566,-0.0214442,0.000281218,0.277224,-0.112875,0.411275,0.136291,1.68882e+09,-13.1442,-5.05936,0.754843,1.05412,0.898565,0.132224,0.938879,0.00533541,-0.000337018,0.344205,0.0290828,-0.098061,-0.23419,1.68882e+09,-12.6053,-3.78076,0.674414,1.39647,0.512,0.193515,0.988768,0.016317,0.00636422,0.148428,0.16679,-0.290706,-0.236315
